Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Bhutan,BTN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,131.5998041,134.8823241,123.2060868,118.91692,117.5398433,114.7558937,112.6695027,120.5331337,122.0535966,..
Bhutan,BTN,Net migration,SM.POP.NETM,..,..,300,..,..,..,..,1600,..,..
Bhutan,BTN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,97239997.8637695,118650001.525879,161649993.896484,136800003.051758,130639999.389648,97279998.7792969,51599998.4741211,118540000.915527,100470001.220703,..
Bhutan,BTN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8273480.86460516,10460534.0047244,18144730.4308342,11804283.7060374,14292342.8904863,19656507.9192159,34343456.661168,43153828.4255767,58148515.7992805,..
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,17.9841805173895,18.1886824482827,18.4060395358324,18.6331035784084,18.8644439281988,19.0958367480163,19.3138899659506,19.5461414400175,19.7775277714448,..
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1.05292996830851,1.13070458298015,1.18792892435323,1.22609146984808,1.23391155085832,1.21914633778051,1.20622662373157,1.19533737394963,1.17684339517943,..
Bhutan,BTN,"Population, total",SP.POP.TOTL,685503,693298,701583,710238,719056,727876,736709,745568,754394,..
Bhutan,BTN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,2.2,..,..,..,..,1.5,..,..
Bhutan,BTN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,12,..,..,..,..,8.2,..,..
Bhutan,BTN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,..
Bhutan,BTN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,12.7,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.29344,89.07045,98.97335,96.63999,96.23844,..,100.66216,100,..,..
Bhutan,BTN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.0003040853172,20.9584047663061,21.3202880036468,20.4550808795972,19.9238183354208,19.5021275072733,18.7058576923927,18.4870455227118,..,..
Bhutan,BTN,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.21445,110.87698,111.90103,106.94311,105.47682,104.23377,102.66068,101.33414,100.13968,..
Bhutan,BTN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.029,1.03222,1.03747,1.03837,1.04076,1.03525,1.04809,1.04927,1.05822,..
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,63.56648,67.24879,71.69738,75.61265,82.71892,84.01727,85.34537,87.8676,90.09468,..
Bhutan,BTN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,75.5555555555556,77.7777777777778,74.4444444444444,75.5555555555556,78.8888888888889,68.8889,68.8889,65.5556,60.0000333333333,66.6667
Bhutan,BTN,Surface area (sq. km),AG.SRF.TOTL.K2,38393.9990234375,38393.9990234375,38393.9990234375,38393.9990234375,38393.9990234375,38393.9990234375,38393.9990234375,38393.9990234375,38393.9990234375,..
Bhutan,BTN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.4615326373597,13.8352247032601,15.0542417237449,14.7226979088787,13.698650702631,13.1139952499689,12.8432622646582,12.4113874161075,..,..
Bhutan,BTN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,48.0073121564601,48.0078510451912,48.0078510451912,..
Bhutan,BTN,Time required to start a business (days),IC.REG.DURS,46,35,35,30,15,15,15,12,12,12
Bhutan,BTN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,14.4166531632125,11.2068085183067,18.3195541196345,11.4571238046459,12.2166354436367,17.2349218495232,16.5842564061531,11.0494953869853,10.7368669697054,..
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,3.32891641278289,3.3814897774105,3.37281887238288,3.34238531074542,3.28306571489666,3.20356530166702,3.12683909619403,3.05206233010632,2.97300923031395,..
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.6548,31.3534,28.052,25.077,22.102,19.127,16.152,13.177,12.0708,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.0265090139755,17.1919704272881,16.8453770659344,17.1484235434587,16.7919345145841,16.1745081066222,16.2498096711745,15.6194549517091,14.6019340171103,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,44.7786998616874,..,44.7786998616874,..,..,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,81.1,..,81.4,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.39327329120641,1.47308087826488,1.59466840041331,1.58860010420502,1.72767050665838,..,..,..,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,53.5,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,73.414824943219,76.1458900573925,77.1794747105878,77.9168477225884,75.9081700334318,75.6110618990861,74.5030176380727,72.0767298362434,..,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,640.394603119482,696.842241149244,723.235461275311,764.198741627301,804.514228089279,..,..,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,561.653402684576,577.99406108219,599.154414162954,605.792141172954,636.570155596225,..,..,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.4009332488238,24.5404048907945,24.534430661418,25.430861300519,22.9679630081172,19.8131891564045,19.1947533657266,18.7806122639953,19.7380186739389,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,290427544563.2,334399298473.1,392576047064.3,427245080644.8,457507432258.6,478834120154.1,455510349251.4,511483959284.2,521390564017.4,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.581,2.506,2.439,2.381,2.333,2.295,2.266,2.243,2.222,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,27396885033.7839,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2644,..
India,IND,Forest area (sq. km),AG.LND.FRST.K2,697900,699683.984375,701467.96875,703252.03125,705036.015625,706820,708603.984375,..,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1675615335600.56,1823050405350.42,1827637859135.7,1856722121394.53,2039127446298.55,2103587813812.75,2290432075123.75,2652242857923.91,2718732231257.57,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.49758470158106,5.2413447428854,5.45635895072287,6.38610640094825,7.41022760508852,7.99625378571471,8.16952650547138,7.16788886086535,6.81136932613997,..
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1220,1360,1480,1520,1560,1600,1690,1830,2020,..
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4310,4580,4850,5190,5620,6060,6560,7090,7680,..
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1505735408734.57,1704431803849.04,1870994289564.98,1941116409609.61,2020999036099.81,2097598587508.73,2244116632004.01,2443418663434.86,2727893916562.77,..
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5323989038391.6,5731191947199.37,6141496508599.91,6643581378540.74,7275510245840.11,7943090639283.58,8687007142626.74,9493084625583.63,10393259586873.1,..
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,40.2202988006515,39.5904114837224,38.3474156730403,34.0232020837499,34.2678056156548,32.1167301358276,30.2120167674393,30.9412542357494,31.3077860225827,..
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.67324605955113,7.76525596804629,7.42855405651073,8.68912719935026,9.09662570895559,7.99080243197538,7.64553108494774,7.35225095353592,9.00794862053066,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82,84,83,83,85,87,88,90,90,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.8542732486568,31.0834605511169,31.2592910673332,28.4132706461587,25.9542227389497,22.1097247094602,20.9641355476839,21.9860681936875,23.6396344113843,..
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,7.7,..,..,..,..,..,..,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.725078228098,30.1616777111582,29.3985276966295,28.4048995601136,27.6564012029651,27.34739147794,26.6421680349534,26.4981745253768,26.7463909887849,..
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.5260308561853,8.73357790025646,7.93438847569151,6.18650400083453,3.33175691706155,2.27958810849836,3.12422744124767,3.83550478943577,4.11160882298169,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.693,67.13,67.545,67.931,68.286,68.607,68.897,69.165,69.416,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.4102842549686,42.0924730192801,43.034893158317,42.0227125539916,38.5264786380095,31.3897045639939,27.3027961314336,28.1911589568865,30.7579757353742,..
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.70746404217818,2.65149668110065,2.53734660363375,2.47272671433353,2.49676988106994,2.4051274700264,2.50647075056096,2.50962455841482,2.41903434166523,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,60.9415438137163,71.4925296212346,68.3152481680337,69.1969937356643,72.8626207549064,76.4075994294841,85.1486834808295,87.3177371937469,86.9425631882511,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.2,55.1,52.1,49.1,46.3,43.6,41.1,38.7,36.6,..
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.47166416,89.99256996,90.08283332,92.44597165,93.82252823,104.2283051,108.1865157,103.7422529,97.91991919,..
India,IND,Net migration,SM.POP.NETM,..,..,-2350075,..,..,..,..,-2663434,..,..
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2831340087.89063,3270219970.70313,1681849975.58594,2456340087.89063,2991820068.35938,3174350097.65625,2678889892.57813,3198389892.57813,2453979980.46875,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,53479960083.2432,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,62744364089.9512,68967175499.8665,78790170928.6742,..
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,415.136997635536,420.520965360438,425.732223638583,430.798613273958,435.762323968532,440.655458615157,445.484341397623,450.243285831043,454.938072575247,..
India,IND,Population growth (annual %),SP.POP.GROW,1.35033904507757,1.28857558007871,1.23162292802113,1.18301607012995,1.14562398784018,1.11663309126289,1.08988008026408,1.06259739387194,1.03732336037888,..
India,IND,"Population, total",SP.POP.TOTL,1234281170,1250288729,1265782790,1280846129,1295604184,1310152403,1324509589,1338658835,1352617328,..
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,21.2,..,..,..,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,21.9,..,..,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,29.4,36.3,..,33.4,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,92.76336,..,96.20089,97.57112,97.71132,96.2307,94.37375,91.5993,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,13.1835965373936,11.4959929975181,12.599872776486,12.6089934124693,11.550620644555,12.4152095425778,13.2306661094962,12.8615640847539,..,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.10137,108.32336,109.7613,110.58331,107.86441,108.48523,114.53832,112.95786,..,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98905,0.99853,1.0034,1.0725,1.06962,1.07018,1.09519,1.08402,..,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,63.1162,66.2507,69.01283,68.75912,74.14153,73.86563,75.0918,73.47688,75.16113,..
India,IND,Statistical Capacity score (Overall average),IQ.SCI.OVRL,81.1111111111111,76.6666666666667,75.5555555555556,73.3333333333333,81.1111111111111,77.7778,81.1111333333333,91.1111333333333,91.1111333333333,72.2222333333333
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287259.0625,3287259.0625,3287259.0625,3287259.0625,3287259.0625,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.3880397905448,10.1773845336217,10.8367717209692,11.0016256942917,9.98465419071312,10.5697090519718,11.0870928410331,11.1820793285267,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,3.47930598498439,3.47930689489956,3.47930689489956,..
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,32.7,35,30,28.5,29.8,16.5,17.5
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.81923327447653,6.4138689129389,6.71310406387204,8.07419350339043,18.6295890118984,11.2064011727663,17.2633586067755,10.0849864854544,11.3615607742689,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.46548963968051,2.40101993560219,2.36976907855325,2.34273178575347,2.32910644452902,2.32289067229896,2.31793118261267,2.31444812598978,2.30896547809895,..
Maldives,MDV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.6116,11.7038,10.796,10.1988,9.6016,9.0044,8.4072,7.81,7.4138,..
Maldives,MDV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.63412062612204,5.385634653611,5.19060478867434,5.41343405241382,5.30718633604263,5.56470954629816,5.67545734492249,5.37211163848862,5.5904592330441,..
Maldives,MDV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,15.6666666666667,..,..,..,..,..,..,..
Maldives,MDV,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.2,98.8,95.5,95.6,95.6,..,..,99.5,..,..
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.55673522286689,2.59247296285102,2.79707328370721,2.62941387366967,3.06837235497627,..,..,..,..,..
Maldives,MDV,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,18.8,..,..
Maldives,MDV,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,66.9547645225001,60.9422303667092,53.8805935525005,49.2939806130419,45.4004707682195,47.4986865677379,53.4300349662672,50.066371401445,47.8712660998659,..
Maldives,MDV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,77.5617934486833,88.0279050244333,86.1330858652378,88.2514064605124,89.2313761962802,76.5339444120003,71.8761282635669,70.0819135674494,69.0868869367027,..
Maldives,MDV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,916604218.6,881963777.1,889128987.1,1027162385.5,1097585532.2,1008673783.4,1195986067.1,1459620101.1,2332419859,..
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.206,2.171,2.129,2.084,2.038,1.991,1.947,1.906,1.87,..
Maldives,MDV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,216468945.675274,423530663.953749,227976866.718899,360816336.210787,333375218.034334,297975993.392527,456639057.30469,457808313.566538,538536564.514229,..
Maldives,MDV,Forest area (sq. km),AG.LND.FRST.K2,10,10,10,10,10,10,10,..,..,..
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2588176054.6875,2774351760.03287,2886170571.69634,3295011381.75405,3697351596.83753,4109424799.72407,4379136461.83077,4735989972.05433,5327457149.72581,..
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.32962620344684,2.88454852960507,6.33830063626779,6.80366602180543,6.8888171958136,..
Maldives,MDV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5960,6600,6630,6800,7320,7650,8070,8510,9280,..
Maldives,MDV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10310,11160,11320,11600,12310,12450,12810,13290,14110,..
Maldives,MDV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2179912768.95731,2509498806.4428,2633260209.1918,2827269979.82207,3184015878.75393,3478444783.50075,3836709400.95399,4226324676.78633,4786256984.46698,..
Maldives,MDV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3771091529.87378,4246953323.89474,4495964487.38415,4820801680.27972,5357003384.47035,5663753679.95821,6090677923.83023,6598743547.41525,7276787489.01499,..
Maldives,MDV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,0.025307379209988,0.143975890139075,..,..
Maldives,MDV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,96,98,99,99,99,99,99,99,..
Maldives,MDV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,65.4207135222082,82.7376455022764,74.3700052579935,72.8239540866061,74.4897853440587,67.3861853358714,73.0333004593939,74.067000422574,77.1839483892858,..
Maldives,MDV,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,8.3,..,..,..
Maldives,MDV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.43175580619357,10.0744819854785,9.79079162730297,8.05840306592254,8.4139107553832,10.6804162069438,11.145589814187,10.9244643551777,12.9192055340995,..
Maldives,MDV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.88162154863596,12.6349868504909,6.77695258213396,6.43035569811721,4.64084381970453,7.9299081047869,0.225232737020391,1.38213517248649,5.26504020311766,..
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.905,76.293,76.664,77.018,77.36,77.691,78.013,78.325,78.627,..
Maldives,MDV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.8034126258708,65.2765098531897,64.7224394260969,62.6401478134276,62.0444104358951,51.9780773246762,54.3714501877976,56.5457278373071,62.3186617309699,..
Maldives,MDV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,135.166815226367,139.410241921707,141.111477531046,150.4262583826,153.056331390872,162.621588648429,170.790221908175,181.328842349547,166.364292141106,..
Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.9,12.9,12.1,11.3,10.6,10,9.5,9,8.6,..
Maldives,MDV,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,94.02973763,87.36012623,86.50583104,89.19381315,92.67978029,100.7516678,102.4754971,107.5240875,107.5570966,..
Maldives,MDV,Net migration,SM.POP.NETM,..,..,58358,..,..,..,..,56851,..,..
Maldives,MDV,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,88279998.7792969,49830001.8310547,56729999.5422363,21700000.7629395,22540000.9155273,23989999.7711182,22709999.0844727,43250000,119120002.746582,..
Maldives,MDV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3159198.48033898,2997538.93949152,3147415.8864661,3304786.6807894,3470026.01482887,3643527.31557031,3825703.68134883,4016988.86541627,4217838.30868709,..
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,1219.11333333333,1268.31666666667,1324.12333333333,1385.31,1450.05,1516.38333333333,1585.04333333333,1654.67333333333,1718.98666666667,..
Maldives,MDV,Population growth (annual %),SP.POP.GROW,3.43113926553874,3.95667433955291,4.30600432861503,4.51733360677578,4.56740972879459,4.47300750595921,4.4283632941825,4.29918610769942,3.81313622480854,..
Maldives,MDV,"Population, total",SP.POP.TOTL,365734,380495,397237,415593,435015,454915,475513,496402,515696,..
Maldives,MDV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,0,..,..,..
Maldives,MDV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,8.2,..,..,..
Maldives,MDV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,103.691,106.95806,97.35546,..,..
Maldives,MDV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,19.1468693407657,21.3217769356971,..,..,25.6510746158126,..,..,..,..,..
Maldives,MDV,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,101.53494,99.4277,97.1098,..,..
Maldives,MDV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Statistical Capacity score (Overall average),IQ.SCI.OVRL,65.5555555555556,66.6666666666667,71.1111111111111,68.8888888888889,66.6666666666667,55.5555333333333,50,52.2222,59.9999666666667,57.7777666666667
Maldives,MDV,Surface area (sq. km),AG.SRF.TOTL.K2,300,300,300,300,300,300,300,300,300,..
Maldives,MDV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.84762793030511,12.0781339785612,..,..,19.4636853349787,..,..,..,..,..
Maldives,MDV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,0.0490018209813872,0.0518873782696889,0.0518873782696889,..
Maldives,MDV,Time required to start a business (days),IC.REG.DURS,12,12,12,12,12,12,12,12,12,12
Maldives,MDV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,4.01402786890379,3.56080889288544,3.3146036414809,2.57838267050613,5.38526659185541,4.32415846779736,4.38477416434997,4.7911665267621,9.22993795561593,..
Maldives,MDV,Urban population growth (annual %),SP.URB.GROW,4.57191334071411,5.08920942345243,5.43348310157951,5.63279519097448,5.67862384349565,5.57672758473469,5.525323105703,5.38697243091688,4.89404521465671,..
Nepal,NPL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,81.2006,78.6348,76.069,73.8794,71.6898,69.5002,67.3106,65.121,64.399,..
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.1793784908122,34.9791580404315,33.1480007123477,31.5346036102421,30.267148397123,29.3829458795774,29.1491983193714,27.0811382886476,25.2923612610953,..
Nepal,NPL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,36,..,..,55.6,..,58,..,..,..
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.187197027883985,0.20463050835649,0.21697773037891,0.246574529237155,0.298463302719902,..,..,..,..,..
Nepal,NPL,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,49.7,..,..,49.6,..,52.6,..,..,..
Nepal,NPL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,67.3547075407057,66.7310605729479,68.2685484447236,69.0075117034202,70.6512495471067,74.9558614683607,85.9673219224208,84.6500666318693,101.370890985985,..
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,102.542415170769,115.8222471683,120.897246529086,136.637671593028,146.467864816665,..,..,..,..,..
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,377.985557585673,390.824348572896,374.297578846457,417.28739969595,434.449293836093,..,..,..,..,..
Nepal,NPL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.58253617198229,8.90403042092126,10.0738929802324,10.6890751741434,11.5050876388893,11.6219397442892,9.46839939713689,8.98833492709032,8.93352532154433,..
Nepal,NPL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3788739017.4,3828255887.9,3812045742.7,4013311461.9,3985930320.4,4150670782.8,4304236740.2,4963339523.3,5478096692.9,..
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.542,2.444,2.351,2.261,2.176,2.098,2.027,1.967,1.917,..
Nepal,NPL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,87741711.6305985,94022157.1167852,91954196.0964528,74179632.6147952,30402676.784735,51895699.9282915,105996375.590659,196265098.563575,68186670.7450293,..
Nepal,NPL,Forest area (sq. km),AG.LND.FRST.K2,36360,36360,36360,36360,36360,36360,36360,..,..,..
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,16002656434.4746,18913574370.76,18851513891.066,19271168018.482,20002968837.9471,21410840908.5198,21185922407.5922,25180583769.9244,29040398982.3466,..
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.81641465022444,3.42182824087472,4.78119225754814,4.12887767631092,5.98898466088025,3.32290543937557,0.588678498822517,8.22349948844897,6.65753266831794,..
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,540,610,700,750,770,780,770,860,970,..
Nepal,NPL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1960,2060,2210,2350,2560,2660,2680,2910,3110,..
Nepal,NPL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,14614765669.5279,16530084571.2312,19015096418.169,20187926225.1747,20800339739.9366,21088820528.898,21061033971.8398,23646664254.0079,27201708172.7506,..
Nepal,NPL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,52971111624.5785,55810345453.6615,59749932067.3219,63287990354.9925,68954731000.9173,71965662508.3337,73110080061.7027,80348017680.2752,87426530266.2314,..
Nepal,NPL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,38.271206448162,37.9872329281015,34.4970746603254,37.3213601740638,41.1678066653428,39.0574709024527,33.8819864642526,46.8175942603222,55.1765909343474,..
Nepal,NPL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.68622166899187,0.415437676517923,0.136733163008003,0.321903661596505,0.719747885076871,0.635343570466868,0.822753210718108,1.18435238270243,..,..
